status,trackerId,server_region,timestamp,server,date_time,state
success,89328463550,Ontario;Canada,1603283338000,b6dc:4114:7724:a363:f528:cdab:9c4e:cc94,2020-10-21T12:28:58.000Z,Ontario
-,89328463555,Ontario;Canada,1597312238000,cf02:f6f7:d6ac:9bdb:bce6:299f:6118:a00e,2020-08-13T09:50:38.000Z,Ontario
success,89328463565,Ontario;Canada,1602268475000,b8d8:df85:1baa:48e:f904:636f:78ad:2c32,2020-10-09T18:34:35.000Z,Ontario
success,89328463597,Ontario;Canada,1604703046000,38b6:33dd:2bce:21e9:7353:3dab:e6c1:7be4,2020-11-06T22:50:46.000Z,Ontario
-,89328463627,Ontario;Canada,1605115927000,3b6b:3dcb:f84c:16f4:d2bc:1247:fb3c:91b2,2020-11-11T17:32:07.000Z,Ontario
success,89328463698,Ontario;Canada,1597621577000,e0ab:d63b:14a:74e2:249e:b2d4:16bd:7f09,2020-08-16T23:46:17.000Z,Ontario
success,89328463827,Ontario;Canada,1592966083000,e79c:d8f:634:4042:b42:eaf9:d2be:1d8,2020-06-24T02:34:43.000Z,Ontario
success,89328463891,Ontario;Canada,1605176252000,ebe2:b42a:a626:37fb:3b4f:569a:3166:ac26,2020-11-12T10:17:32.000Z,Ontario
success,89328463925,Ontario;Canada,1591015739000,f5ae:5ca8:a9dc:b1dc:4c3a:204:212:4817,2020-06-01T12:48:59.000Z,Ontario
success,89328463955,Ontario;Canada,1600578053000,8bca:437a:c201:28ef:64a8:8882:5af6:eb3d,2020-09-20T05:00:53.000Z,Ontario
success,89328464235,Ontario;Canada,1585837700000,f0de:7b23:363b:f794:9d33:f75:af3c:9578,2020-04-02T14:28:20.000Z,Ontario
success,89328464295,Ontario;Canada,1591860663000,f4f2:3070:3eae:181c:41c9:285b:fac1:7b52,2020-06-11T07:31:03.000Z,Ontario
success,89328464300,Ontario;Canada,1602828006000,6117:ad1c:3cad:631e:e1b7:f39e:8fb4:87a,2020-10-16T06:00:06.000Z,Ontario
success,89328464404,Ontario;Canada,1601551758000,a3eb:1522:24fe:5b00:7bcf:d4a8:8426:aee7,2020-10-01T11:29:18.000Z,Ontario
success,89328464408,Ontario;Canada,1585846647000,a8f4:96f6:ecc4:f1d2:212:90d7:a44a:8104,2020-04-02T16:57:27.000Z,Ontario
success,89328464427,Ontario;Canada,1605965789000,f8de:3531:3641:aac5:76bb:41a9:ca:4015,2020-11-21T13:36:29.000Z,Ontario
