status,trackerId,server_region,timestamp,server,date_time,state
success,89328463489,California;USA,1595463446000,1ffa:cdd1:7a2b:a7d8:ab00:eada:94b3:7a7c,2020-07-23T00:17:26.000Z,California
success,89328463505,Texas;USA,1594944197000,4d9b:5fd7:767c:c61b:5b8e:a027:4de6:fa64,2020-07-17T00:03:17.000Z,Texas
failed,89328463511,Florida;USA,1589401296000,bd6d:1f65:389f:8977:d411:7194:507f:9870,2020-05-13T20:21:36.000Z,Florida
failed,89328463535,California;USA,1601798884000,a95d:3f9a:d36a:c3d7:f749:7a45:f40e:fdca,2020-10-04T08:08:04.000Z,California
success,89328463560,New York;USA,1601823356000,80fb:e0c1:706e:c1b4:5e43:dac6:69d8:daf6,2020-10-04T14:55:56.000Z,New York
success,89328463571,Florida;USA,1594907997000,b4d6:e3cc:eb62:a9fc:55e0:cd5c:4d83:8674,2020-07-16T13:59:57.000Z,Florida
success,89328463575,New York;USA,1586978137000,ca1e:7132:a6d0:cadd:dd0d:5d8f:6e54:2d18,2020-04-15T19:15:37.000Z,New York
success,89328463593,New York;USA,1602448376000,3ee0:ac:6704:c165:6c9c:5232:23b5:fdae,2020-10-11T20:32:56.000Z,New York
success,89328463620,Texas;USA,1600191774000,3001:7e5a:ea40:699a:55f3:d8ed:6179:36b6,2020-09-15T17:42:54.000Z,Texas
success,89328463632,Florida;USA,1606737892000,4ac1:3bf2:9a68:ae72:f2f6:2721:7f05:35d6,2020-11-30T12:04:52.000Z,Florida
success,89328463640,California;USA,1592693432000,ac2:c31f:9f83:3b56:56bb:7ef6:bd49:62d3,2020-06-20T22:50:32.000Z,California
failed,89328463648,New York;USA,1596880689000,4034:6240:4c8b:e2b3:73f1:59f1:b6a6:8606,2020-08-08T09:58:09.000Z,New York
success,89328463649,Texas;USA,1585837341000,9f64:9c46:6c06:d4d4:5826:e259:5065:759d,2020-04-02T14:22:21.000Z,Texas
success,89328463650,New York;USA,1604984546000,826f:940e:4d74:e04c:3687:61d0:ae44:2b9a,2020-11-10T05:02:26.000Z,New York
success,89328463662,Texas;USA,1587853849000,17b5:61ba:2f78:7da7:2917:38b3:560c:9950,2020-04-25T22:30:49.000Z,Texas
success,89328463672,New York;USA,1595385582000,9dcb:a790:4dfe:314d:55a2:6d6:e321:946f,2020-07-22T02:39:42.000Z,New York
failed,89328463688,New York;USA,1591525155000,a3d1:d1f3:1b3e:8e4e:e5c7:ed76:b98f:66d5,2020-06-07T10:19:15.000Z,New York
success,89328463693,Texas;USA,1593498109000,a06e:11ab:851f:91bc:a6b6:e8f:e337:7145,2020-06-30T06:21:49.000Z,Texas
success,89328463695,Texas;USA,1587536238000,85d3:674f:a871:b773:5fad:bcf6:32cb:2f86,2020-04-22T06:17:18.000Z,Texas
success,89328463699,Florida;USA,1597401883000,c0e7:a799:98e9:f522:f49f:a046:4a81:e7d9,2020-08-14T10:44:43.000Z,Florida
success,89328463713,Florida;USA,1593310820000,e264:5181:a78c:9eb7:2dc8:85e4:248d:ef76,2020-06-28T02:20:20.000Z,Florida
success,89328463714,New York;USA,1599118200000,d8f9:3e17:c870:bad4:e55:6cf1:d12c:f12b,2020-09-03T07:30:00.000Z,New York
success,89328463733,Florida;USA,1595595863000,a60a:d8c1:2284:cd0e:87ba:487:9ddd:9058,2020-07-24T13:04:23.000Z,Florida
success,89328463737,New York;USA,1591817036000,bd1a:940:d17e:6ecf:b4f1:c991:112:3095,2020-06-10T19:23:56.000Z,New York
success,89328463748,New York;USA,1604475798000,b92b:4e2:9ef6:f89f:8b93:fc8e:500d:b1fe,2020-11-04T07:43:18.000Z,New York
failed,89328463764,New York;USA,1592674360000,2e09:906e:af48:c457:7a:5ba3:558:c44c,2020-06-20T17:32:40.000Z,New York
success,89328463812,Texas;USA,1591756627000,6acd:5e4a:6d5d:aad8:797f:ecff:c5b7:7216,2020-06-10T02:37:07.000Z,Texas
failed,89328463820,Texas;USA,1595787953000,8bc0:8aa9:21f4:1700:fef0:dfc7:4c99:f425,2020-07-26T18:25:53.000Z,Texas
success,89328463869,New York;USA,1594991414000,e0f3:f8de:c2e8:707:a180:7735:c6bf:7f9,2020-07-17T13:10:14.000Z,New York
success,89328463876,California;USA,1605058053000,98ff:a9bb:f1f4:305c:8062:8413:2dd0:bf64,2020-11-11T01:27:33.000Z,California
failed,89328463877,New York;USA,1598346598000,6f3e:b427:ed74:90c7:c617:aa9c:819c:98b6,2020-08-25T09:09:58.000Z,New York
success,89328463895,Texas;USA,1596832220000,9765:229e:e45c:dc16:4334:41df:f865:522d,2020-08-07T20:30:20.000Z,Texas
success,89328463898,Texas;USA,1588842985000,42aa:8a52:4c52:873c:dcc3:1240:e049:dbb9,2020-05-07T09:16:25.000Z,Texas
-,89328463900,Texas;USA,1588112041000,3375:4ae1:e487:135c:be8d:b549:277:a1f6,2020-04-28T22:14:01.000Z,Texas
success,89328463901,Florida;USA,1591765459000,c1de:3e2e:7495:bf23:bc8e:9a8e:2f87:6280,2020-06-10T05:04:19.000Z,Florida
