status,trackerId,server_region,timestamp,server,date_time,state
success,89328463507,Texas;USA,1595269124000,5f7:b36d:6e44:aa20:2d85:e34a:c3bc:933d,2020-07-20T18:18:44.000Z,Texas
success,89328463512,Texas;USA,1591861517000,791c:7d56:a736:92e2:523f:1d8b:c1c1:c2e7,2020-06-11T07:45:17.000Z,Texas
success,89328463514,California;USA,1589197038000,dd06:fb88:e4b0:c6c2:2bd5:2334:eb05:f2bf,2020-05-11T11:37:18.000Z,California
success,89328463526,New York;USA,1593434747000,c6dd:c492:7306:c57f:be19:e82b:dd1b:9b0d,2020-06-29T12:45:47.000Z,New York
success,89328463530,Florida;USA,1606640401000,95c7:c80:239a:8bf2:a6fc:ea36:5ac8:f254,2020-11-29T09:00:01.000Z,Florida
success,89328463568,Florida;USA,1604080974000,53bd:c073:56f7:ba2c:4e7e:3f06:9e56:373,2020-10-30T18:02:54.000Z,Florida
success,89328463572,New York;USA,1586592582000,9553:4ab9:6ca2:d260:ecb4:f035:f7f2:8941,2020-04-11T08:09:42.000Z,New York
success,89328463582,Florida;USA,1598587575000,85b9:1b0d:6702:d1:9409:5688:b48d:895e,2020-08-28T04:06:15.000Z,Florida
failed,89328463589,New York;USA,1585715012000,b465:368e:f6ce:f133:207b:a2c4:bbbd:2eda,2020-04-01T04:23:32.000Z,New York
failed,89328463591,Florida;USA,1588552015000,4c41:ebb3:95a2:2455:e2d2:caab:22d2:a551,2020-05-04T00:26:55.000Z,Florida
success,89328463604,Florida;USA,1595586395000,172:33a6:9a52:8024:3ef5:7c06:698:e8dd,2020-07-24T10:26:35.000Z,Florida
success,89328463628,California;USA,1604084899000,cd1a:8786:c69b:ff8:e728:e50:8551:dba0,2020-10-30T19:08:19.000Z,California
success,89328463629,Texas;USA,1596198086000,54ce:20b9:99ea:c086:5a82:cec5:3c0c:c0e5,2020-07-31T12:21:26.000Z,Texas
-,89328463671,California;USA,1587462206000,3897:e12d:69cd:5b49:cf6f:732c:ed58:65c4,2020-04-21T09:43:26.000Z,California
success,89328463719,Florida;USA,1589756958000,ba9a:77cf:59c0:e7fc:db1d:670f:a800:8040,2020-05-17T23:09:18.000Z,Florida
success,89328463744,Texas;USA,1598091148000,c7aa:4feb:2511:8dbc:770d:411f:94c6:1413,2020-08-22T10:12:28.000Z,Texas
success,89328463780,New York;USA,1598966726000,a057:b591:95c2:81bf:1bea:fd42:e2e7:ae78,2020-09-01T13:25:26.000Z,New York
success,89328463819,New York;USA,1601543459000,d255:a486:e586:e203:8fe2:76ae:f27f:936,2020-10-01T09:10:59.000Z,New York
success,89328463825,New York;USA,1602303520000,e857:8b98:6d35:92be:aa75:fa30:15ef:20ff,2020-10-10T04:18:40.000Z,New York
success,89328463861,California;USA,1595669111000,35c7:903f:7d66:8ce0:c8da:611d:6e23:8f03,2020-07-25T09:25:11.000Z,California
success,89328463873,California;USA,1599264178000,8952:e657:2f77:84bd:2aa6:908b:9c94:1215,2020-09-05T00:02:58.000Z,California
success,89328463881,California;USA,1603696909000,123a:56e3:8e46:5abe:4e94:143a:37f:1a39,2020-10-26T07:21:49.000Z,California
success,89328463910,Texas;USA,1603259021000,6dae:2cba:6108:e17c:7930:9500:a0f5:58cb,2020-10-21T05:43:41.000Z,Texas
success,89328463914,New York;USA,1606828229000,6463:ed39:fe:da40:2382:8b22:ce9d:78f8,2020-12-01T13:10:29.000Z,New York
success,89328463928,California;USA,1587522257000,5ed6:4c38:1f97:530b:7bbc:4174:4d11:eea7,2020-04-22T02:24:17.000Z,California
success,89328463931,Florida;USA,1606229385000,aa1:ccee:818e:b2d3:614b:e3a2:29c8:35f7,2020-11-24T14:49:45.000Z,Florida
success,89328463998,Florida;USA,1601569915000,d1f:5d01:612b:4252:2705:7287:ae88:1516,2020-10-01T16:31:55.000Z,Florida
success,89328464004,New York;USA,1606085855000,697a:ffb1:923:61df:c619:f36c:77c2:ab25,2020-11-22T22:57:35.000Z,New York
success,89328464025,Florida;USA,1595531344000,38e:1dab:3ae7:db26:1f58:8d6a:74ec:59e,2020-07-23T19:09:04.000Z,Florida
success,89328464055,New York;USA,1603992587000,d422:f71a:6aa:7aac:5ade:46b1:86bc:21dc,2020-10-29T17:29:47.000Z,New York
success,89328464062,Texas;USA,1591460147000,cefe:465b:f07d:a15a:5ddb:c333:c250:11fa,2020-06-06T16:15:47.000Z,Texas
-,89328464120,New York;USA,1587017264000,ecf4:bd1e:2e8c:dcaa:cd4:2d6d:3d04:f757,2020-04-16T06:07:44.000Z,New York
success,89328464131,Texas;USA,1599027486000,cac3:f063:63ec:6ce0:9f87:a08f:b42e:ce5b,2020-09-02T06:18:06.000Z,Texas
success,89328464141,Florida;USA,1595912023000,8a8:f322:91:a546:ccf5:9185:3fce:dd43,2020-07-28T04:53:43.000Z,Florida
success,89328464165,Florida;USA,1591915771000,ba97:a58d:aee8:84ac:ce24:db20:3db0:3b37,2020-06-11T22:49:31.000Z,Florida
success,89328464226,Florida;USA,1600342608000,9a3c:ac08:548e:1949:2f9d:1794:46c8:4adf,2020-09-17T11:36:48.000Z,Florida
success,89328464271,California;USA,1605518703000,3f38:7d91:f331:d5ff:1b2c:8883:3060:7824,2020-11-16T09:25:03.000Z,California
success,89328464311,California;USA,1594874294000,9976:e3e6:3f95:5f6a:4f8a:81e4:b301:fc36,2020-07-16T04:38:14.000Z,California
failed,89328464335,New York;USA,1598483036000,7801:91e9:d64a:3c82:5b25:67a8:2e33:58b7,2020-08-26T23:03:56.000Z,New York
success,89328464352,Florida;USA,1606050578000,7e10:3043:e75c:5a90:15b2:ff8f:ed1f:d9e0,2020-11-22T13:09:38.000Z,Florida
success,89328464359,New York;USA,1590167917000,dee8:755:b2f5:f453:e02a:7d7:71aa:e41a,2020-05-22T17:18:37.000Z,New York
success,89328464381,California;USA,1594506054000,6700:7929:2e07:e007:a19c:c497:8af6:47e5,2020-07-11T22:20:54.000Z,California
-,89328464411,Texas;USA,1607383285000,fd3a:2ae8:372f:53fd:c706:b74d:92fb:b628,2020-12-07T23:21:25.000Z,Texas
failed,89328464428,New York;USA,1586583610000,64f6:d704:64f5:1a00:7543:9190:c7f:9004,2020-04-11T05:40:10.000Z,New York
success,89328464437,New York;USA,1606991239000,e8ed:ab2d:a32c:dfa8:2d6a:e1f5:e6f3:2989,2020-12-03T10:27:19.000Z,New York
success,89328464453,Florida;USA,1589591893000,89ed:ee73:c2ca:8794:45d5:f169:c9b4:5edf,2020-05-16T01:18:13.000Z,Florida
success,89328464457,New York;USA,1589666063000,5457:2b43:dffc:3a2d:52b4:5333:2b46:2b8b,2020-05-16T21:54:23.000Z,New York
success,89328464460,Florida;USA,1595199497000,4e54:3cab:64a3:4c1f:9bd1:583d:9fe1:dd43,2020-07-19T22:58:17.000Z,Florida
success,89328464482,Texas;USA,1593117157000,e1b6:24be:69e6:7835:281b:d015:bc04:4150,2020-06-25T20:32:37.000Z,Texas
