status,trackerId,server_region,timestamp,server,date_time,state
success,89328463533,Tokyo;Japan,1602727478000,3de2:1164:958a:e086:9dca:65cb:8a76:692b,2020-10-15T02:04:38.000Z,Tokyo
success,89328463546,Tokyo;Japan,1588019429000,8c3:db6c:b70a:4086:9b5e:ed48:d324:383b,2020-04-27T20:30:29.000Z,Tokyo
success,89328463601,Tokyo;Japan,1599655865000,106c:1c94:9d9f:942e:1682:4c8a:9037:bcae,2020-09-09T12:51:05.000Z,Tokyo
-,89328463637,Tokyo;Japan,1592485979000,d12b:342e:263b:19e7:12c9:798a:5cba:78c0,2020-06-18T13:12:59.000Z,Tokyo
failed,89328463658,Tokyo;Japan,1586128467000,d088:f493:111e:7557:1433:23b4:6bc4:b6bf,2020-04-05T23:14:27.000Z,Tokyo
success,89328463675,Tokyo;Japan,1587667846000,3f0e:ec18:482d:3c1e:c60e:3331:d1df:e08d,2020-04-23T18:50:46.000Z,Tokyo
failed,89328463686,Tokyo;Japan,1599412499000,88c1:3921:743f:8a30:b623:3d94:aca6:f26b,2020-09-06T17:14:59.000Z,Tokyo
success,89328463757,Tokyo;Japan,1599925251000,6180:6955:64ff:9378:223a:b976:1c46:1b94,2020-09-12T15:40:51.000Z,Tokyo
failed,89328463766,Tokyo;Japan,1607946333000,5ad8:cb42:13c4:71cd:a117:e40d:9274:45ea,2020-12-14T11:45:33.000Z,Tokyo
success,89328463808,Tokyo;Japan,1590325930000,f422:fdb2:3342:133e:1097:78e0:4eb:856b,2020-05-24T13:12:10.000Z,Tokyo
success,89328463817,Tokyo;Japan,1591947391000,cf63:b20d:42db:e7be:cae1:e4ff:632a:5528,2020-06-12T07:36:31.000Z,Tokyo
-,89328463963,Tokyo;Japan,1607132355000,4dd7:c061:b38a:194d:2501:19ad:de1d:9822,2020-12-05T01:39:15.000Z,Tokyo
success,89328463968,Tokyo;Japan,1594645080000,31bf:6456:df5c:97d8:fded:c334:e1be:2d53,2020-07-13T12:58:00.000Z,Tokyo
success,89328463984,Tokyo;Japan,1587294472000,ef7:9195:d034:8144:72d2:889a:ecb6:db7c,2020-04-19T11:07:52.000Z,Tokyo
success,89328464034,Tokyo;Japan,1596713134000,e743:b05a:4313:4c99:d2a8:3ebf:2b5b:1f0d,2020-08-06T11:25:34.000Z,Tokyo
failed,89328464081,Tokyo;Japan,1602213046000,ee6a:e8d9:7b1a:6461:71f5:1680:7871:8ab7,2020-10-09T03:10:46.000Z,Tokyo
-,89328464219,Tokyo;Japan,1603481354000,64e5:f5bb:2f0c:914d:c371:31bb:5409:31e8,2020-10-23T19:29:14.000Z,Tokyo
success,89328464268,Tokyo;Japan,1605767445000,dff3:33af:5cb3:ceff:8f28:e8b4:3048:5350,2020-11-19T06:30:45.000Z,Tokyo
success,89328464298,Tokyo;Japan,1595947399000,a890:f13e:7196:5de5:be86:989a:36e5:7f1c,2020-07-28T14:43:19.000Z,Tokyo
-,89328464350,Tokyo;Japan,1603708982000,4dc5:d652:c158:360f:3833:ed7b:d5d4:d20b,2020-10-26T10:43:02.000Z,Tokyo
failed,89328464368,Tokyo;Japan,1604860183000,4b41:2e62:2202:2aae:7a57:1a2d:a9c4:a8d5,2020-11-08T18:29:43.000Z,Tokyo
success,89328464377,Tokyo;Japan,1592213865000,b5a8:e33f:a7d2:a208:86fa:9e89:db89:4f59,2020-06-15T09:37:45.000Z,Tokyo
success,89328464400,Tokyo;Japan,1586168636000,fe54:fe2d:6dda:e0ba:3e03:613a:aabc:d2ec,2020-04-06T10:23:56.000Z,Tokyo
success,89328464407,Tokyo;Japan,1600254820000,c028:25c1:2c77:180c:1547:ea4:79af:f026,2020-09-16T11:13:40.000Z,Tokyo
success,89328464472,Tokyo;Japan,1594451960000,c3d3:6bc4:a88d:75b9:4ff1:51ca:67cd:9b8a,2020-07-11T07:19:20.000Z,Tokyo
