status,trackerId,server_region,timestamp,server,date_time,state
-,89328463518,Paris;France,1590870785000,2e0:9665:ad00:a232:ed01:8244:ed87:6e55,2020-05-30T20:33:05.000Z,Paris
success,89328463551,Paris;France,1587144161000,76e8:4e00:cd1b:7e0f:a48:14c9:4dc8:3f75,2020-04-17T17:22:41.000Z,Paris
-,89328463558,Paris;France,1593296307000,1d42:51ec:30da:436f:8036:b74d:186:349f,2020-06-27T22:18:27.000Z,Paris
success,89328463605,Paris;France,1602883467000,7d04:8c31:a8b1:945c:5cc5:9840:f59e:69a3,2020-10-16T21:24:27.000Z,Paris
-,89328463729,Paris;France,1604604315000,d1a4:e038:6421:5d67:61a8:a723:ab8:a08e,2020-11-05T19:25:15.000Z,Paris
success,89328463906,Paris;France,1590835285000,e9e4:f46e:d316:149a:e9b5:2415:87b9:a9,2020-05-30T10:41:25.000Z,Paris
failed,89328463935,Paris;France,1600927770000,eb84:c09b:17aa:d133:e980:3905:fb14:675f,2020-09-24T06:09:30.000Z,Paris
success,89328463970,Paris;France,1601864047000,7a62:4579:9d33:e7c4:3ff8:4cf3:af97:51b1,2020-10-05T02:14:07.000Z,Paris
success,89328463987,Paris;France,1593632867000,2848:e65:de83:104a:e93b:1e48:f49a:81de,2020-07-01T19:47:47.000Z,Paris
success,89328463996,Paris;France,1594827466000,c1b7:784a:453d:8adf:1f9b:6e1e:aa79:efa4,2020-07-15T15:37:46.000Z,Paris
-,89328464171,Paris;France,1588922383000,c40f:c9fe:eebc:40d:32c4:c49d:341f:60af,2020-05-08T07:19:43.000Z,Paris
failed,89328464214,Paris;France,1592454790000,723d:367c:6d59:f275:9731:704b:b858:7fc1,2020-06-18T04:33:10.000Z,Paris
failed,89328464236,Paris;France,1590382661000,1ab4:d316:605d:79ec:b9fa:357b:2af5:cda6,2020-05-25T04:57:41.000Z,Paris
success,89328464242,Paris;France,1593423423000,9661:cfb4:8c15:b6f4:58a1:b702:377c:5688,2020-06-29T09:37:03.000Z,Paris
failed,89328464253,Paris;France,1602618504000,19a0:81f7:4300:2333:2ac2:8026:fbb6:5f4c,2020-10-13T19:48:24.000Z,Paris
failed,89328464333,Paris;France,1596325922000,4aec:814e:dbff:e3e6:655:9d3e:9d6d:9260,2020-08-01T23:52:02.000Z,Paris
success,89328464399,Paris;France,1589481735000,b7b3:648f:4cc9:285e:c6af:1032:b348:1697,2020-05-14T18:42:15.000Z,Paris
