status,trackerId,server_region,timestamp,server,date_time,state
success,89328463508,Tokyo;Japan,1599187261000,ab47:d1a9:b22c:f478:971:e067:9fd4:c67,2020-09-04T02:41:01.000Z,Tokyo
success,89328463667,Tokyo;Japan,1592938691000,1e1:ee72:93f6:dc3d:7795:133d:cf6f:1134,2020-06-23T18:58:11.000Z,Tokyo
success,89328463679,Tokyo;Japan,1595485672000,3d11:3252:d7e3:d436:d523:c04b:94ce:f104,2020-07-23T06:27:52.000Z,Tokyo
success,89328463685,Tokyo;Japan,1600283109000,24c2:f0e0:d02b:ae31:1ca0:b106:f9f6:9a9,2020-09-16T19:05:09.000Z,Tokyo
success,89328463739,Tokyo;Japan,1587102079000,71f9:ed:9638:86cf:159b:b912:f20c:a1f9,2020-04-17T05:41:19.000Z,Tokyo
success,89328463756,Tokyo;Japan,1607244596000,6ba3:ede0:bdb8:1f84:3ce9:a761:9553:1b45,2020-12-06T08:49:56.000Z,Tokyo
success,89328463933,Tokyo;Japan,1601871814000,58a8:fd6c:7b34:c2ec:b01:b1a3:d433:e20a,2020-10-05T04:23:34.000Z,Tokyo
success,89328463941,Tokyo;Japan,1586117317000,f8ae:d5ae:e7a0:9efe:68b1:20a2:198c:f851,2020-04-05T20:08:37.000Z,Tokyo
success,89328464030,Tokyo;Japan,1594176083000,9beb:8146:a151:cd5b:1211:3cd8:3cdb:a146,2020-07-08T02:41:23.000Z,Tokyo
success,89328464108,Tokyo;Japan,1589219750000,abce:9d90:f4e4:b022:a774:39b3:ee7:e8f1,2020-05-11T17:55:50.000Z,Tokyo
-,89328464224,Tokyo;Japan,1592736718000,56d5:8e15:d406:b94b:9bcd:5c9:cfe9:b62c,2020-06-21T10:51:58.000Z,Tokyo
success,89328464234,Tokyo;Japan,1585866481000,4ac8:505f:da18:4711:f7da:3a24:9887:488f,2020-04-02T22:28:01.000Z,Tokyo
failed,89328464251,Tokyo;Japan,1597027279000,2abd:a066:f607:ce1d:cf62:7ae5:c239:920f,2020-08-10T02:41:19.000Z,Tokyo
success,89328464327,Tokyo;Japan,1589495839000,bb0b:8e8d:5c7f:d514:92ad:536e:bf0b:1f9b,2020-05-14T22:37:19.000Z,Tokyo
success,89328464367,Tokyo;Japan,1598774381000,2466:efde:c670:ac9b:f74:94fc:d4b1:3041,2020-08-30T07:59:41.000Z,Tokyo
success,89328464397,Tokyo;Japan,1587565685000,190c:4f29:8cb8:cf1a:6d3b:3190:68a3:1f54,2020-04-22T14:28:05.000Z,Tokyo
