status,trackerId,server_region,timestamp,server,date_time,state
success,89328463500,Paris;France,1599616589000,ee97:d7d6:4068:3f6e:f8e9:7cf1:8850:5f3e,2020-09-09T01:56:29.000Z,Paris
success,89328463691,Paris;France,1604204574000,6f6c:e655:8e36:6798:a402:2bb2:f3a5:f7e4,2020-11-01T04:22:54.000Z,Paris
success,89328463775,Paris;France,1595211008000,9cc3:25d3:f1d1:e00d:f818:d684:c3f9:ca56,2020-07-20T02:10:08.000Z,Paris
success,89328463796,Paris;France,1589971356000,a176:e9c5:697c:dc14:9b6c:744b:c599:e3d7,2020-05-20T10:42:36.000Z,Paris
success,89328463826,Paris;France,1597250066000,2428:e96f:251c:dfa5:3774:8348:7ed3:f94f,2020-08-12T16:34:26.000Z,Paris
success,89328463851,Paris;France,1604176124000,6c8e:4ab5:a703:3652:216e:7ebc:8385:b692,2020-10-31T20:28:44.000Z,Paris
success,89328464167,Paris;France,1597152365000,2946:c79b:3d98:5eb6:6236:3998:aa68:8592,2020-08-11T13:26:05.000Z,Paris
success,89328464172,Paris;France,1599384233000,9f3f:82f:6860:cfd9:41af:790e:70fd:c8ad,2020-09-06T09:23:53.000Z,Paris
success,89328464188,Paris;France,1601911385000,3e86:209c:ecb7:29a4:e544:24ea:1b2f:26cc,2020-10-05T15:23:05.000Z,Paris
success,89328464313,Paris;France,1597918534000,fa28:e2f3:4842:f00f:16a7:8c60:87eb:1449,2020-08-20T10:15:34.000Z,Paris
