status,trackerId,server_region,timestamp,server,date_time,state
success,89328463531,Queensland;Australia,1600073498000,ff98:8df7:3132:6e04:83bd:f7e8:6785:6d10,2020-09-14T08:51:38.000Z,Queensland
-,89328463537,Queensland;Australia,1605308916000,730a:74b4:cefe:60a:65b4:c024:b7ce:35c4,2020-11-13T23:08:36.000Z,Queensland
success,89328463577,Queensland;Australia,1603199937000,3432:8c97:65b7:898c:2de0:5014:e92a:3355,2020-10-20T13:18:57.000Z,Queensland
success,89328463595,Queensland;Australia,1605944963000,f10d:e899:8a8e:2cec:316d:433d:3516:1f84,2020-11-21T07:49:23.000Z,Queensland
success,89328463603,Queensland;Australia,1599281035000,afbb:b6f5:f0f4:9aa5:edc7:f4ff:c98e:eae8,2020-09-05T04:43:55.000Z,Queensland
success,89328463742,Queensland;Australia,1606968335000,b0fd:8646:2880:604e:f83:bf0d:683a:c0ae,2020-12-03T04:05:35.000Z,Queensland
success,89328463754,Queensland;Australia,1599662941000,4a83:41f2:56d0:726d:8c09:d7e5:927f:b05b,2020-09-09T14:49:01.000Z,Queensland
success,89328463852,Queensland;Australia,1607804854000,6539:47e8:fb52:8e84:53a4:2cea:45bb:6cfb,2020-12-12T20:27:34.000Z,Queensland
success,89328463858,Queensland;Australia,1604349902000,7ada:d67c:56ff:48b3:97b8:40b6:1d7b:3890,2020-11-02T20:45:02.000Z,Queensland
success,89328463954,Queensland;Australia,1588811615000,b22a:67fa:4e06:ed3b:db82:4151:795:8e42,2020-05-07T00:33:35.000Z,Queensland
success,89328463969,Queensland;Australia,1602444043000,8675:1aa7:4ba9:2509:ac7a:58f5:f30b:5d5c,2020-10-11T19:20:43.000Z,Queensland
success,89328464018,Queensland;Australia,1600569973000,a3c5:6f7f:453f:7c5b:a65f:89cf:f4b0:d3fc,2020-09-20T02:46:13.000Z,Queensland
-,89328464080,Queensland;Australia,1589634064000,e3e3:c4d0:b320:71a2:e72b:3922:cf74:2e53,2020-05-16T13:01:04.000Z,Queensland
failed,89328464138,Queensland;Australia,1602081680000,8121:1c5b:f7ea:aa44:ced8:921d:5b7:255b,2020-10-07T14:41:20.000Z,Queensland
success,89328464142,Queensland;Australia,1606431154000,2bcd:d65b:f223:4eb2:6e91:6f05:18fb:4d03,2020-11-26T22:52:34.000Z,Queensland
-,89328464143,Queensland;Australia,1588115701000,a846:8aff:166d:57da:729e:3116:88ba:786,2020-04-28T23:15:01.000Z,Queensland
failed,89328464148,Queensland;Australia,1591983353000,862a:1aac:71ee:d420:e5e0:1ff7:d764:44b1,2020-06-12T17:35:53.000Z,Queensland
failed,89328464152,Queensland;Australia,1590398377000,2fa8:2f57:7c83:6dae:daad:89e2:7b46:1459,2020-05-25T09:19:37.000Z,Queensland
success,89328464153,Queensland;Australia,1607774578000,55db:d11:17e6:5969:3008:74f7:6cd9:e5a9,2020-12-12T12:02:58.000Z,Queensland
success,89328464273,Queensland;Australia,1604716763000,e190:404d:f71:d94:b985:dc4a:bc9e:60d4,2020-11-07T02:39:23.000Z,Queensland
success,89328464280,Queensland;Australia,1593882824000,5ddc:2eff:6425:d715:dbab:e8c9:4dfc:756a,2020-07-04T17:13:44.000Z,Queensland
success,89328464284,Queensland;Australia,1590435255000,51a4:6b33:9fa8:2db1:9283:f631:ea71:f137,2020-05-25T19:34:15.000Z,Queensland
-,89328464346,Queensland;Australia,1603315130000,b5b5:dfa4:691a:71d6:ee2c:4763:b863:6836,2020-10-21T21:18:50.000Z,Queensland
success,89328464376,Queensland;Australia,1587979712000,3490:e97d:ffe4:e6a2:2dba:ada3:6acf:4bc,2020-04-27T09:28:32.000Z,Queensland
success,89328464423,Queensland;Australia,1603335141000,e9a3:7ea3:31c0:e1ac:8fed:8328:340d:30ca,2020-10-22T02:52:21.000Z,Queensland
-,89328464430,Queensland;Australia,1597894484000,922a:89b1:7f55:8484:8f0e:2816:19a2:413a,2020-08-20T03:34:44.000Z,Queensland
-,89328464454,Queensland;Australia,1598299307000,1fe1:2555:111d:7219:affb:e177:a079:733a,2020-08-24T20:01:47.000Z,Queensland
success,89328464470,Queensland;Australia,1593504309000,36df:ddfb:11a8:5a19:8ab0:fcf3:20b5:8bb0,2020-06-30T08:05:09.000Z,Queensland
success,89328464471,Queensland;Australia,1591644763000,1729:1b59:6156:10be:2221:7f35:9732:bc7b,2020-06-08T19:32:43.000Z,Queensland
