status,trackerId,server_region,timestamp,server,date_time,state
success,89328463567,Paris;France,1600787771000,3f18:86f4:e979:ca72:2674:5b59:e004:7677,2020-09-22T15:16:11.000Z,Paris
success,89328463596,Paris;France,1602459042000,40e8:999d:cd5c:c19f:5f46:b831:1c1e:e5e4,2020-10-11T23:30:42.000Z,Paris
success,89328463613,Paris;France,1603799595000,52e0:8024:304d:4511:e526:aa66:fa50:5c7b,2020-10-27T11:53:15.000Z,Paris
success,89328463708,Paris;France,1606790481000,7dc5:8bcf:a1dc:e95f:2333:51c0:b1c3:da00,2020-12-01T02:41:21.000Z,Paris
success,89328463723,Paris;France,1592975754000,e96e:a755:672a:f7d5:17ad:f389:166:5dba,2020-06-24T05:15:54.000Z,Paris
failed,89328463768,Paris;France,1593523364000,def2:368f:6c2a:c217:62c3:dda7:f699:ee7b,2020-06-30T13:22:44.000Z,Paris
failed,89328464061,Paris;France,1593493947000,a628:e4a3:1307:9e3c:7d07:f677:60a:c556,2020-06-30T05:12:27.000Z,Paris
success,89328464203,Paris;France,1604071681000,6965:202e:74cd:f211:dce1:1483:c06e:a998,2020-10-30T15:28:01.000Z,Paris
success,89328464303,Paris;France,1592108110000,ac8d:11ad:83b4:7682:ba2f:8344:e124:7ad0,2020-06-14T04:15:10.000Z,Paris
success,89328464413,Paris;France,1600013866000,b76:9085:2419:133e:b42b:99b:88d6:29ae,2020-09-13T16:17:46.000Z,Paris
success,89328464474,Paris;France,1601812995000,90e5:3799:e7b9:95d5:3d5a:fc41:5e8a:e93e,2020-10-04T12:03:15.000Z,Paris
